sicha_id,chelek_number,parasha,sicha_number,title,search_page_url,library_page_url,kehos_original_found,kehos_lahak_found,result,error
80,14,תבא,1,חלק יד • תבא • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%99%d7%93-%d7%aa%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-14-tavo-sicha-1/,https://projectlikkuteisichos.org/14tavo1/,,,no_original_on_library_page,
81,14,תבא,2,חלק יד • תבא • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%99%d7%93-%d7%aa%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-14-tavo-sicha-2/,https://projectlikkuteisichos.org/14tavo2/,,,no_original_on_library_page,
82,14,תצא,1,חלק יד • תצא • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%99%d7%93-%d7%aa%d7%a6%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-14-tetze-sicha-1/,https://projectlikkuteisichos.org/14tetze1/,,,no_original_on_library_page,
83,14,תצא,2,חלק יד • תצא • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%99%d7%93-%d7%aa%d7%a6%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-14-tetze-sicha-2/,https://projectlikkuteisichos.org/14tetze2/,,,no_original_on_library_page,
84,15,בראשית,1,חלק טו • בראשית • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-breishis-sicha-1/,https://projectlikkuteisichos.org/15breishis1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/XRi31B25TqGYTW7sdZIH%2Fpdf%2F7fd02f30-1d72-11ec-ae60-cf455b6336c9?alt=media&token=6ce97c6f-84b5-45c2-81c4-15b353b3c588,no_original_on_library_page,
85,15,בראשית,2,חלק טו • בראשית • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-breishis-sicha-2/,https://projectlikkuteisichos.org/15breishis2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/Zyqya5OW9OJj3sqLwY0u%2Fpdf%2Fc08ea0a0-1d73-11ec-aa25-5538e27f3f17?alt=media&token=0eb36cf0-5f13-434d-b7cf-5c5316ba6bc4,no_original_on_library_page,
86,15,בראשית,2,שיחה ב ‎• חלק טו • בראשית,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%91-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-chelek-15-breishis-sicha-2/,https://projectlikkuteisichos.org/15breishis2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/Zyqya5OW9OJj3sqLwY0u%2Fpdf%2Fc08ea0a0-1d73-11ec-aa25-5538e27f3f17?alt=media&token=0eb36cf0-5f13-434d-b7cf-5c5316ba6bc4,no_original_on_library_page,
87,15,בראשית,3,חלק טו • בראשית • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-breishis-sicha-3/,https://projectlikkuteisichos.org/15breishis3/,https://drive.google.com/file/d/1m5MvAkbBXAhiFneQ0ZxD7r6z4roI1vzu/view?usp=sharing,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/EtC8hcDykct35hTp2rG4%2Fpdf%2Fde2890d0-4bf3-11ed-80ad-9f9ddb29f261?alt=media&token=ed41768a-57b3-479a-bca2-dde9c436ce5a,original_found,
88,15,בראשית,4,חלק טו • בראשית • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-breishis-sicha-4/,https://projectlikkuteisichos.org/15breishis4/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/onT0F0DBydYwFtTFXhhB%2Fpdf%2F3ad51940-4fc1-11ed-9c3a-c33788cb912a?alt=media&token=9ab349fd-a9fa-4af7-8fd1-40d1a3c49a3c,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/onT0F0DBydYwFtTFXhhB%2Fpdf%2F2d9d0120-4fc1-11ed-8267-cdf700a60583?alt=media&token=5781003c-a634-45c8-9b87-66a22a73ad9c,original_found,
89,15,נח,1,חלק טו • נח • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%a0%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-noach-sicha-1/,https://projectlikkuteisichos.org/15noach1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/SUQcZ7HOKAqILRwXe1pM%2Fpdf%2F9d6f3850-22f0-11ec-bb79-ebb1bebfb862?alt=media&token=638bc6f6-e062-48c0-9bc1-07cd9c147683,no_original_on_library_page,
90,15,נח,1,שיחה א ‎• חלק טו • נח,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%a0%d7%97-chelek-15-noach-sicha-1/,https://projectlikkuteisichos.org/15noach1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/SUQcZ7HOKAqILRwXe1pM%2Fpdf%2F9d6f3850-22f0-11ec-bb79-ebb1bebfb862?alt=media&token=638bc6f6-e062-48c0-9bc1-07cd9c147683,no_original_on_library_page,
91,15,נח,2,חלק טו • נח • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%a0%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-noach-sicha-2/,https://projectlikkuteisichos.org/15noach2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/KyqNRDN5yETHwE3d1p5Y%2Fpdf%2F357efc20-22f1-11ec-b9db-25bd2fc87dc8?alt=media&token=dbaec89a-bef8-4d57-96bd-a6c28a6a86ed,no_original_on_library_page,
92,15,נח,2,שיחה ב ‎• חלק טו • נח,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%91-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%a0%d7%97-chelek-15-noach-sicha-2/,https://projectlikkuteisichos.org/15noach2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/KyqNRDN5yETHwE3d1p5Y%2Fpdf%2F357efc20-22f1-11ec-b9db-25bd2fc87dc8?alt=media&token=dbaec89a-bef8-4d57-96bd-a6c28a6a86ed,no_original_on_library_page,
93,15,נח,3,חלק טו • נח • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%a0%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-noach-sicha-3/,https://projectlikkuteisichos.org/15noach3/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/8RcrD5HsD5yoWJ0wWDMU%2Fpdf%2Ff1511ab0-52a1-11ed-a291-436455468c6c?alt=media&token=7e474340-25cb-4d1a-8a51-9d0daf8a1eb3,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/8RcrD5HsD5yoWJ0wWDMU%2Fpdf%2F05a36f90-52a2-11ed-a0ca-93792f62a039?alt=media&token=7acba009-122c-4fe1-a4ab-ee9e9ba4b08b,original_found,
94,15,נח,4,חלק טו • נח • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%a0%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-noach-sicha-4/,https://projectlikkuteisichos.org/15noach4/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/icubfVMJPuXjBqgNamYb%2Fpdf%2F84ddaae0-52a3-11ed-a1c3-c3f858216b12?alt=media&token=fd65bb51-5da2-42b8-a3f9-98f4f134afe3,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/icubfVMJPuXjBqgNamYb%2Fpdf%2F4a7e2780-5389-11ed-8204-adcb16e43745?alt=media&token=47bb6ff9-4e96-4b34-9a7e-d6c6141ddee4,original_found,
95,15,לך לך,,חלק טו • לך לך,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9c%d7%9a-%d7%9c%d7%9a-chelek-15-lech-lecha/,,,,not_listed_or_unmatched,
96,15,לך לך,1,שיחה א ‎• חלק טו • לך לך,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9c%d7%9a-%d7%9c%d7%9a-chelek-15-lechlecha-sicha-1/,https://projectlikkuteisichos.org/15lechlecha1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/hddPXCpGmrRaTyuy3sjG%2Fpdf%2F6ad43e10-284d-11ec-82f7-ebf93602620a?alt=media&token=012007e8-9038-4ea8-9d5c-f59d0a37dee6,no_original_on_library_page,
97,15,לך לך,2,שיחה ב ‎• חלק טו • לך לך,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%91-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9c%d7%9a-%d7%9c%d7%9a-chelek-15-lechlecha-sicha-2/,https://projectlikkuteisichos.org/15lechlecha2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/arOe6DUCybIDb0VZl58A%2Fpdf%2F79c53450-284e-11ec-b65d-1989ce302328?alt=media&token=182265fc-fe8d-416a-aab3-d1159dd74e0c,no_original_on_library_page,
98,15,לך לך,3,חלק טו • לך לך • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9c%d7%9a-%d7%9c%d7%9a-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-lechlecha-sicha-3/,https://projectlikkuteisichos.org/15lechlecha3/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/vvVdCiqEbMhAQu5pYOEc%2Fpdf%2Fb4891c90-56d9-11ed-beae-c75efcc649be?alt=media&token=7d3a3d49-b29a-41e8-92c2-2e6df02b4728,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/vvVdCiqEbMhAQu5pYOEc%2Fpdf%2F3eb954d0-5873-11ed-b65a-afdd1a4b8df2?alt=media&token=14488238-d945-4ce6-b7cc-3b8e1917b3f6,original_found,
99,15,לך לך,4,חלק טו • לך לך • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9c%d7%9a-%d7%9c%d7%9a-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-lechlecha-sicha-4/,https://projectlikkuteisichos.org/15lechlecha4/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/8rAD8NDWI6eDeJao25c8%2Fpdf%2F928f7370-58d0-11ed-abf7-f560170a7899?alt=media&token=03d6736e-04a7-4750-aca8-ccf74e6597f7,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/8rAD8NDWI6eDeJao25c8%2Fpdf%2F9fba1e10-58d0-11ed-b333-97aa0b8a0bf9?alt=media&token=18bd781a-9537-4739-bba3-fca41bcf0b70,original_found,
101,15,וירא,1,שיחה א ‎• חלק טו • וירא,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a8%d7%90-chelek-15-vayera-sicha-1/,https://projectlikkuteisichos.org/15vayera1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/blerE90XRIg5SlbvYOEW%2Fpdf%2F406aa4d0-2dc9-11ec-8388-c7c24b7a75f0?alt=media&token=15a83da8-d4e8-4dd1-a2bd-df47f2c73b45,no_original_on_library_page,
102,15,וירא,3,חלק טו • וירא • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a8%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-vayera-sicha-3/,https://projectlikkuteisichos.org/15vayera3/,https://drive.google.com/file/d/1T8gNzL6zhGAxa6AzdODnNLProLkObWxg/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/CtCNPPrGlAA0mEegj2r9%2Fpdf%2F6f332400-5e5f-11ed-ba89-eb2957f04e51?alt=media&token=76d02735-5f6c-4d94-aaeb-f54792e4150c,original_found,
103,15,מקץ,1,חלק טו • מקץ • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9e%d7%a7%d7%a5-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-miketz-sicha-1/,https://projectlikkuteisichos.org/15miketz1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/ukJtE8hR7OuTYcIBPNkx%2Fpdf%2F942c7410-4ed3-11ec-9df8-af63599b4cd0?alt=media&token=137b1050-37c2-4afc-bad0-30fc0de9281c,no_original_on_library_page,
104,15,מקץ,2,חלק טו • מקץ • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9e%d7%a7%d7%a5-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-miketz-sicha-2/,https://projectlikkuteisichos.org/15miketz2/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/TGKy8RLyCFVu0afu2V0V%2Fpdf%2F2cefc7b0-7d54-11ed-9aa1-b9a18469e5e6?alt=media&token=8916efd0-0e45-48cf-9130-4554d9eda98a,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/TGKy8RLyCFVu0afu2V0V%2Fpdf%2F3bba3fa0-7d54-11ed-a073-ab921e78845a?alt=media&token=34aaa5f7-4cbb-4930-9f7d-b1028815eb26,original_found,
106,15,בראשית,1,שיחה א ‎• חלק טו • בראשית,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-chelek-15-breishis-sicha-1/,https://projectlikkuteisichos.org/15breishis1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/XRi31B25TqGYTW7sdZIH%2Fpdf%2F7fd02f30-1d72-11ec-ae60-cf455b6336c9?alt=media&token=6ce97c6f-84b5-45c2-81c4-15b353b3c588,no_original_on_library_page,
107,15,מקץ,1,שיחה א ‎• חלק טו • מקץ,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%9e%d7%a7%d7%a5-chelek-15-miketz-sicha-1/,https://projectlikkuteisichos.org/15miketz1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/ukJtE8hR7OuTYcIBPNkx%2Fpdf%2F942c7410-4ed3-11ec-9df8-af63599b4cd0?alt=media&token=137b1050-37c2-4afc-bad0-30fc0de9281c,no_original_on_library_page,
108,15,וירא,2,שיחה ב ‎• חלק טו • וירא,https://projectlikkuteisichos.org/chelek-15-vayera-sicha-2/,https://projectlikkuteisichos.org/15vayera2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/awBlNwKAtK7hglxbAWzO%2Fpdf%2Ff6817b40-2dc9-11ec-99d1-cb5f5ae157df?alt=media&token=307fa553-a401-4296-99db-eae5dcd5b76f,no_original_on_library_page,
109,15,חיי שרה,2,שיחה ב ‎• חלק טו • חיי שרה,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%91-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%97%d7%99%d7%99-%d7%a9%d7%a8%d7%94-chelek-15-chayesara-sicha-2/,https://projectlikkuteisichos.org/15chayesara2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/ufItN8f7GTtFlXEmiKlL%2Fpdf%2Faed202e0-334d-11ec-b3a0-f53228987b80?alt=media&token=51aa096e-4f38-4d3b-a952-3e3db3adbadb,no_original_on_library_page,
110,15,חיי שרה,,חלק טו • חיי שרה,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%97%d7%99%d7%99-%d7%a9%d7%a8%d7%94-chelek-15-chaye-sara/,,,,not_listed_or_unmatched,
111,15,חיי שרה,1,שיחה א ‎• חלק טו • חיי שרה,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%97%d7%99%d7%99-%d7%a9%d7%a8%d7%94-chelek-15-chayesara-sicha-1/,https://projectlikkuteisichos.org/15chayesara1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/qibVND7GHB70RrBjFuk6%2Fpdf%2Fec5de3f0-334c-11ec-9704-d98acf83b1b1?alt=media&token=b2a6bfff-258d-40db-a1d0-1720667c9a3a,no_original_on_library_page,
112,15,חיי שרה,3,חלק טו • חיי שרה • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%97%d7%99%d7%99-%d7%a9%d7%a8%d7%94-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-chayesara-sicha-3/,https://projectlikkuteisichos.org/15chayesara3/,https://drive.google.com/file/d/18OOkXQCC3xyO4PEzQqt9OpLtixTyHQNA/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/rCtP43u8fcTNzCjxqTeM%2Fpdf%2Fa7a98760-61df-11ed-afb0-0134be97a3a7?alt=media&token=5bef9ec2-6bdd-4257-b19b-f35370688966,original_found,
113,15,חיי שרה,4,חלק טו • חיי שרה • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%97%d7%99%d7%99-%d7%a9%d7%a8%d7%94-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-chayesara-sicha-4/,https://projectlikkuteisichos.org/15chayesara4/,https://drive.google.com/file/d/1mSGz1SKfiq8or-KkyuukYEPu-HoCp6ru/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/S8mYzo9mKJjplnorfnXd%2Fpdf%2Fa3c07b70-61e1-11ed-9dc4-21ebac70fb71?alt=media&token=1696d9d3-5c26-477a-abc9-4a34672893b6,original_found,
114,15,תולדות,1,חלק טו • תולדות • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-toldos-sicha-1/,https://projectlikkuteisichos.org/15toldos1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/aHEmp3TaXo47QDMEA2il%2Fpdf%2Fcf489a30-38c4-11ec-9266-3387050aa193?alt=media&token=a537da3a-0ee3-4c22-ad3d-885ad4ed583e,no_original_on_library_page,
115,15,תולדות,1,שיחה א ‎• חלק טו • תולדות,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-chelek-15-toldos-sicha-1/,https://projectlikkuteisichos.org/15toldos1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/aHEmp3TaXo47QDMEA2il%2Fpdf%2Fcf489a30-38c4-11ec-9266-3387050aa193?alt=media&token=a537da3a-0ee3-4c22-ad3d-885ad4ed583e,no_original_on_library_page,
116,15,תולדות,2,חלק טו • תולדות • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-toldos-sicha-2/,https://projectlikkuteisichos.org/15toldos2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/kknsu5onZ9TpVyLSKJhv%2Fpdf%2Fd4f96420-3a3e-11ec-89f0-7d75e5ac644f?alt=media&token=65fed1ac-ca2d-4d86-bf11-fef529ca1424,no_original_on_library_page,
117,15,תולדות,2,שיחה ב ‎• חלק טו • תולדות,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%91-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-chelek-15-toldos-sicha-2/,https://projectlikkuteisichos.org/15toldos2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/kknsu5onZ9TpVyLSKJhv%2Fpdf%2Fd4f96420-3a3e-11ec-89f0-7d75e5ac644f?alt=media&token=65fed1ac-ca2d-4d86-bf11-fef529ca1424,no_original_on_library_page,
118,15,תולדות,3,חלק טו • תולדות • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-toldos-sicha-3/,https://projectlikkuteisichos.org/15toldos3/,https://drive.google.com/file/d/1EPeDtZyVVNEB9EPt2b7lzQDjpET8eL-K/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/VSDM6xq4cVoUxd02OL5u%2Fpdf%2F73fdf6c0-6758-11ed-ba4e-0d8931997df7?alt=media&token=ce552f38-6429-4185-9ac7-686651861740,original_found,
119,15,תולדות,4,חלק טו • תולדות • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-toldos-sicha-4/,https://projectlikkuteisichos.org/15toldos4/,https://drive.google.com/file/d/1rIQX7WGAkBuXIFJDCc-NPUC7XMSwJe0y/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/T1wOMDQdX2TnKb8R7wSJ%2Fpdf%2Fcd52cb40-690d-11ed-b3ae-03eb3cf4c294?alt=media&token=624d6298-8d8f-4d52-bc9a-69087c34c2bd,original_found,
120,15,ויצא,1,חלק טו • ויצא • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a6%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-vayetze-sicha-1/,https://projectlikkuteisichos.org/15vayetze1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/WXXbYdyVGxwHNbNIRp8H%2Fpdf%2F28fb4d30-3e4b-11ec-968d-9f49fbd89469?alt=media&token=fc44e8c0-092d-4f88-9271-112069c5e8f9,no_original_on_library_page,
121,15,ויצא,1,שיחה א ‎• חלק טו • ויצא,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a6%d7%90-chelek-15-vayetze-sicha-1/,https://projectlikkuteisichos.org/15vayetze1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/WXXbYdyVGxwHNbNIRp8H%2Fpdf%2F28fb4d30-3e4b-11ec-968d-9f49fbd89469?alt=media&token=fc44e8c0-092d-4f88-9271-112069c5e8f9,no_original_on_library_page,
122,15,ויצא,2,חלק טו • ויצא • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a6%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-vayetze-sicha-2/,https://projectlikkuteisichos.org/15vayetze2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/V477L8tbYdWpfQoXmdsP%2Fpdf%2F2a2eceb0-3e4c-11ec-a8bf-b5a5b75939f6?alt=media&token=760c3654-a14d-4b06-b15f-025ad1479045,no_original_on_library_page,
123,15,ויצא,2,שיחה ב ‎• חלק טו • ויצא,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%91-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a6%d7%90-chelek-15-vayetze-sicha-2/,https://projectlikkuteisichos.org/15vayetze2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/V477L8tbYdWpfQoXmdsP%2Fpdf%2F2a2eceb0-3e4c-11ec-a8bf-b5a5b75939f6?alt=media&token=760c3654-a14d-4b06-b15f-025ad1479045,no_original_on_library_page,
124,15,ויצא,3,חלק טו • ויצא • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a6%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-vayetze-sicha-3/,https://projectlikkuteisichos.org/15vayetze3/,https://drive.google.com/file/d/1fCJ1L_kZdr91gsv5KF6FAuuGkq_EPol0/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/nTIkKJqX5uGZKnQ40rvK%2Fpdf%2Fabe1aaf0-6ce4-11ed-acaa-e7b75c4525ea?alt=media&token=d1db1b3e-564a-42e1-97bd-68ba2304f29e,original_found,
125,15,ויצא,4,חלק טו • ויצא • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a6%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-vayetze-sicha-4/,https://projectlikkuteisichos.org/15vayetze4/,https://drive.google.com/file/d/1YGKaptLCS0YgB1aeE3ErRpzKHqh6MBXe/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/E5RNP7lX9fizS3pSqRtY%2Fpdf%2Fc026a440-6ce2-11ed-8dbf-9b4af4347b26?alt=media&token=b2c6a5e6-63ab-4d5a-98dc-4cf85820145f,original_found,
